c1_category,c2_category,leaf_category
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
Rotary Switches,Multi Step Switches,Multi Step Switches with OFF
