id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
2084,"26K13012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",26K13012A,,26K13012A,5955,,Piece,Unit,1,"26K13012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,125 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,9993664281-26K13012A--So,,18%,,,,,,,,,1,1-2 Days,
2085,"26K13016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",26K13016A,,26K13016A,7535,,Piece,Unit,1,"26K13016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,160 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,9971517443-26K13016A--So,,18%,,,,,,,,,1,1-2 Days,
2086,"26K13019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",26K13019A,,26K13019A,7830,,Piece,Unit,1,"26K13019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,6086959075-26K13019A--So,,18%,,,,,,,,,1,1-2 Days,
2087,"26K13020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",26K13020A,,26K13020A,8565,,Piece,Unit,1,"26K13020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,8741232245-26K13020A--So,,18%,,,,,,,,,1,1-2 Days,
2088,"26K13025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",26K13025A,,26K13025A,11125,,Piece,Unit,1,"26K13025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,2048084980-26K13025A--So,,18%,,,,,,,,,1,1-2 Days,
2089,"26K13030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",26K13030A,,26K13030A,11215,,Piece,Unit,1,"26K13030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,8129931407-26K13030A--So,,18%,,,,,,,,,1,1-2 Days,
2090,"26K13039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",26K13039A,,26K13039A,13940,,Piece,Unit,1,"26K13039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,2224557215-26K13039A--So,,18%,,,,,,,,,1,1-2 Days,
2091,"26K13031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13031A,,26K13031A,13485,,Piece,Unit,1,"26K13031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,6707319983-26K13031A--So,,18%,,,,,,,,,1,1-2 Days,
2092,"26K13040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13040A,,26K13040A,16490,,Piece,Unit,1,"26K13040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,4618226083-26K13040A--So,,18%,,,,,,,,,1,1-2 Days,
2093,"26K13050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13050A,,26K13050A,19950,,Piece,Unit,1,"26K13050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,500 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,3844502785-26K13050A--So,,18%,,,,,,,,,1,1-2 Days,
2094,"26K13063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13063A,,26K13063A,20255,,Piece,Unit,1,"26K13063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,630 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,9056441162-26K13063A--So,,18%,,,,,,,,,1,1-2 Days,
2095,"26K13079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13079A,,26K13079A,23535,,Piece,Unit,1,"26K13079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,6826218205-26K13079A--So,,18%,,,,,,,,,1,1-2 Days,
2096,"26K13100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",26K13100A,,26K13100A,45705,,Piece,Unit,1,"26K13100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,7794408960-26K13100A--So,,18%,,,,,,,,,1,1-2 Days,
2097,"26K13124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",26K13124A,,26K13124A,52165,,Piece,Unit,1,"26K13124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,1685749469-26K13124A--So,,18%,,,,,,,,,1,1-2 Days,
2098,"26K13125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13125A,,26K13125A,62475,,Piece,Unit,1,"26K13125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,4239786799-26K13125A--So,,18%,,,,,,,,,1,1-2 Days,
2099,"26K13160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13160A,,26K13160A,84345,,Piece,Unit,1,"26K13160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1600 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,1903207305-26K13160A--So,,18%,,,,,,,,,1,1-2 Days,
2100,"26K13180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13180A,,26K13180A,93025,,Piece,Unit,1,"26K13180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,9449542152-26K13180A--So,,18%,,,,,,,,,1,1-2 Days,
2101,"26K13200A, Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13200A,,26K13200A,104720,,Piece,Unit,1,"26K13200A, Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,2000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,5941540703-26K13200A--So,,18%,,,,,,,,,1,1-2 Days,
2102,"26K13250A, Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13250A,,26K13250A,144430,,Piece,Unit,1,"26K13250A, Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,2500 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,9471070199-26K13250A--So,,18%,,,,,,,,,1,1-2 Days,
2103,"26K13320A, Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13320A,,26K13320A,193710,,Piece,Unit,1,"26K13320A, Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,3200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,4961631426-26K13320A--So,,18%,,,,,,,,,1,1-2 Days,
2104,"26K23012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23012A,,26K23012A,6475,,Piece,Unit,1,"26K23012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,125 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,7231556650-26K23012A--So,,18%,,,,,,,,,1,1-2 Days,
2105,"26K23016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23016A,,26K23016A,8060,,Piece,Unit,1,"26K23016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,160 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,7564687078-26K23016A--So,,18%,,,,,,,,,1,1-2 Days,
2106,"26K23019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23019A,,26K23019A,8350,,Piece,Unit,1,"26K23019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,3431512992-26K23019A--So,,18%,,,,,,,,,1,1-2 Days,
2107,"26K23020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23020A,,26K23020A,9075,,Piece,Unit,1,"26K23020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,6938313438-26K23020A--So,,18%,,,,,,,,,1,1-2 Days,
2108,"26K23025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23025A,,26K23025A,11650,,Piece,Unit,1,"26K23025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,7716487977-26K23025A--So,,18%,,,,,,,,,1,1-2 Days,
2109,"26K23030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23030A,,26K23030A,11730,,Piece,Unit,1,"26K23030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,4410028526-26K23030A--So,,18%,,,,,,,,,1,1-2 Days,
2110,"26K23039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23039A,,26K23039A,14465,,Piece,Unit,1,"26K23039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,4308672601-26K23039A--So,,18%,,,,,,,,,1,1-2 Days,
2111,"26K23031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23031A,,26K23031A,15435,,Piece,Unit,1,"26K23031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,1914453642-26K23031A--So,,18%,,,,,,,,,1,1-2 Days,
2112,"26K23040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23040A,,26K23040A,17010,,Piece,Unit,1,"26K23040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,9873997758-26K23040A--So,,18%,,,,,,,,,1,1-2 Days,
2113,"26K23050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23050A,,26K23050A,20720,,Piece,Unit,1,"26K23050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,500 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,2056150118-26K23050A--So,,18%,,,,,,,,,1,1-2 Days,
2114,"26K23063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23063A,,26K23063A,21425,,Piece,Unit,1,"26K23063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,630 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,1235418678-26K23063A--So,,18%,,,,,,,,,1,1-2 Days,
2115,"26K23079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23079A,,26K23079A,24400,,Piece,Unit,1,"26K23079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,3615418039-26K23079A--So,,18%,,,,,,,,,1,1-2 Days,
2116,"26K23100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",26K23100A,,26K23100A,46125,,Piece,Unit,1,"26K23100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,2042929063-26K23100A--So,,18%,,,,,,,,,1,1-2 Days,
2117,"26K23124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",26K23124A,,26K23124A,55935,,Piece,Unit,1,"26K23124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,1291470095-26K23124A--So,,18%,,,,,,,,,1,1-2 Days,
2118,"26K23125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23125A,,26K23125A,62740,,Piece,Unit,1,"26K23125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,6657705332-26K23125A--So,,18%,,,,,,,,,1,1-2 Days,
2119,"26K23160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23160A,,26K23160A,85400,,Piece,Unit,1,"26K23160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1600 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,8282119910-26K23160A--So,,18%,,,,,,,,,1,1-2 Days,
2120,"26K23180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Panel & Panel Accessories,Switches,Load Break Switches,"Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23180A,,26K23180A,94610,,Piece,Unit,1,"26K23180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,3042311620-26K23180A--So,,18%,,,,,,,,,1,1-2 Days,
